"","source_id","treatment","y"
"48165","322",1,0
"48166","322",0,1
"48167","322",1,0
"48168","322",1,0
"48169","322",1,0
"48170","322",1,0
"48171","322",1,0
"48172","322",0,0
"48173","322",0,0
"48174","322",1,0
"48175","322",0,1
"48176","322",1,0
"48177","322",1,0
"48178","322",1,0
"48179","322",1,0
"48180","322",0,0
"48181","322",1,0
"48182","322",0,0
"48183","322",0,1
"48184","322",0,1
"48185","322",0,0
"48186","322",1,0
"48187","322",0,0
"48188","322",1,0
"48189","322",1,0
"48190","322",1,0
"48191","322",1,0
"48192","322",0,1
"48193","322",0,0
"48194","322",1,0
"48195","322",0,0
"48196","322",1,0
"48197","322",0,0
"48198","322",0,0
"48199","322",1,0
"48200","322",0,0
"48201","322",0,0
"48202","322",0,0
"48203","322",0,0
"48204","322",0,1
"48205","322",0,0
"48206","322",0,1
"48207","322",0,0
"48208","322",0,0
"48209","322",0,0
"48210","322",0,1
"48211","322",0,1
"48212","322",0,0
"48213","322",0,0
"48214","322",0,0
"48215","322",0,0
"48216","322",0,0
"48217","322",0,0
"48218","322",0,0
"48219","322",0,0
"48220","322",0,0
"48221","322",0,1
"48222","322",0,0
"48223","322",0,0
"48224","322",0,0
"48225","322",0,1
"48226","322",0,0
"48227","322",0,0
"48228","322",0,0
"48229","322",0,0
"48230","322",0,1
"48231","322",0,1
"48232","322",0,0
"48233","322",0,0
"48234","322",0,0
"48235","322",0,0
"48236","322",0,0
"48237","322",0,0
"48238","322",0,0
"48239","322",0,0
"48240","322",0,0
"48241","322",0,0
"48242","322",0,1
"48243","322",0,0
"48244","322",0,0
"48245","322",0,0
"48246","322",0,0
"48247","322",1,0
"48248","322",1,0
"48249","322",1,0
"48250","322",1,1
"48251","322",1,0
"48252","322",1,1
"48253","322",1,0
"48254","322",1,0
"48255","322",1,0
"48256","322",1,1
"48257","322",1,1
"48258","322",1,0
"48259","322",1,0
"48260","322",1,0
"48261","322",1,0
"48262","322",1,0
"48263","322",1,0
"48264","322",1,0
"48265","322",1,0
"48266","322",1,0
"48267","322",1,1
"48268","322",1,0
"48269","322",1,0
"48270","322",1,0
"48271","322",1,1
"48272","322",1,0
"48273","322",1,0
"48274","322",1,0
"48275","322",1,0
"48276","322",1,1
"48277","322",1,1
"48278","322",1,0
"48279","322",1,0
"48280","322",1,0
"48281","322",1,0
"48282","322",1,0
"48283","322",1,0
"48284","322",1,0
"48285","322",1,0
"48286","322",1,0
"48287","322",1,0
"48288","322",1,1
"48289","322",1,0
"48290","322",1,0
"48291","322",1,0
"48292","322",1,0
"48293","322",1,0
"48294","322",1,1
"48295","322",1,0
"48296","322",1,0
"48297","322",1,0
"48298","322",1,0
"48299","322",1,0
"48300","322",1,1
"48301","323",0,0
"48302","323",1,0
"48303","323",0,0
"48304","323",0,1
"48305","323",0,0
"48306","323",1,0
"48307","323",1,0
"48308","323",1,0
"48309","323",0,1
"48310","323",0,0
"48311","323",0,1
"48312","323",1,1
"48313","323",0,0
"48314","323",1,0
"48315","323",1,0
"48316","323",0,1
"48317","323",1,0
"48318","323",1,0
"48319","323",1,0
"48320","323",1,0
"48321","323",1,0
"48322","323",0,0
"48323","323",0,0
"48324","323",1,0
"48325","323",0,1
"48326","323",1,0
"48327","323",1,0
"48328","323",1,0
"48329","323",1,0
"48330","323",0,0
"48331","323",1,0
"48332","323",0,0
"48333","323",0,1
"48334","323",0,1
"48335","323",0,0
"48336","323",1,0
"48337","323",0,0
"48338","323",1,0
"48339","323",1,0
"48340","323",1,0
"48341","323",1,0
"48342","323",0,1
"48343","323",0,0
"48344","323",1,0
"48345","323",0,0
"48346","323",1,0
"48347","323",0,0
"48348","323",0,0
"48349","323",1,0
"48350","323",0,0
"48351","323",0,0
"48352","323",0,0
"48353","323",0,0
"48354","323",0,0
"48355","323",0,0
"48356","323",0,0
"48357","323",0,0
"48358","323",0,0
"48359","323",0,0
"48360","323",0,1
"48361","323",0,0
"48362","323",0,0
"48363","323",0,0
"48364","323",0,0
"48365","323",0,0
"48366","323",0,0
"48367","323",0,0
"48368","323",0,0
"48369","323",0,0
"48370","323",0,0
"48371","323",0,0
"48372","323",0,0
"48373","323",0,1
"48374","323",0,1
"48375","323",0,1
"48376","323",0,1
"48377","323",0,0
"48378","323",0,0
"48379","323",0,0
"48380","323",0,0
"48381","323",0,0
"48382","323",0,1
"48383","323",0,0
"48384","323",0,1
"48385","323",0,0
"48386","323",0,0
"48387","323",0,1
"48388","323",0,0
"48389","323",0,0
"48390","323",1,0
"48391","323",1,0
"48392","323",1,0
"48393","323",1,0
"48394","323",1,0
"48395","323",1,0
"48396","323",1,0
"48397","323",1,0
"48398","323",1,0
"48399","323",1,1
"48400","323",1,0
"48401","323",1,0
"48402","323",1,0
"48403","323",1,0
"48404","323",1,0
"48405","323",1,0
"48406","323",1,0
"48407","323",1,0
"48408","323",1,0
"48409","323",1,0
"48410","323",1,0
"48411","323",1,0
"48412","323",1,1
"48413","323",1,1
"48414","323",1,1
"48415","323",1,1
"48416","323",1,0
"48417","323",1,0
"48418","323",1,0
"48419","323",1,0
"48420","323",1,0
"48421","323",1,1
"48422","323",1,0
"48423","323",1,1
"48424","323",1,0
"48425","323",1,0
"48426","323",1,1
"48427","323",1,0
"48428","323",1,0
"48429","323",1,0
"48430","323",1,0
"48431","323",1,0
"48432","323",1,1
"48433","323",1,0
"48434","323",1,1
"48435","323",1,0
"48436","323",1,1
"48437","323",1,0
"48438","323",1,0
"48439","323",1,1
"48440","323",1,0
"48441","323",1,0
"48442","323",1,0
"48443","323",1,1
"48444","323",1,0
"48445","323",1,0
"48446","323",1,0
"48447","323",1,1
"48448","323",1,0
"48449","323",1,0
"48450","323",1,0
"48451","324",0,0
"48452","324",1,0
"48453","324",0,0
"48454","324",0,1
"48455","324",0,0
"48456","324",1,0
"48457","324",1,0
"48458","324",1,0
"48459","324",0,1
"48460","324",0,0
"48461","324",0,1
"48462","324",1,1
"48463","324",0,0
"48464","324",1,0
"48465","324",1,0
"48466","324",0,1
"48467","324",1,0
"48468","324",1,0
"48469","324",1,0
"48470","324",1,0
"48471","324",1,0
"48472","324",0,0
"48473","324",0,0
"48474","324",1,0
"48475","324",0,1
"48476","324",1,0
"48477","324",1,0
"48478","324",1,0
"48479","324",1,0
"48480","324",0,0
"48481","324",1,0
"48482","324",0,0
"48483","324",0,1
"48484","324",0,1
"48485","324",0,0
"48486","324",1,0
"48487","324",0,0
"48488","324",1,0
"48489","324",1,0
"48490","324",1,0
"48491","324",1,0
"48492","324",0,1
"48493","324",0,0
"48494","324",1,0
"48495","324",0,0
"48496","324",1,0
"48497","324",0,0
"48498","324",0,0
"48499","324",1,0
"48500","324",0,0
"48501","324",0,0
"48502","324",0,0
"48503","324",0,0
"48504","324",0,1
"48505","324",0,0
"48506","324",0,1
"48507","324",0,0
"48508","324",0,0
"48509","324",0,0
"48510","324",0,0
"48511","324",0,0
"48512","324",0,0
"48513","324",0,0
"48514","324",0,0
"48515","324",0,0
"48516","324",0,0
"48517","324",0,0
"48518","324",0,0
"48519","324",0,0
"48520","324",0,1
"48521","324",0,0
"48522","324",0,0
"48523","324",0,0
"48524","324",0,0
"48525","324",0,0
"48526","324",0,0
"48527","324",0,0
"48528","324",0,0
"48529","324",0,0
"48530","324",0,0
"48531","324",0,0
"48532","324",0,1
"48533","324",0,0
"48534","324",0,0
"48535","324",0,0
"48536","324",0,0
"48537","324",0,0
"48538","324",0,0
"48539","324",0,0
"48540","324",0,1
"48541","324",0,0
"48542","324",0,1
"48543","324",0,0
"48544","324",0,0
"48545","324",0,0
"48546","324",1,0
"48547","324",1,0
"48548","324",1,0
"48549","324",1,1
"48550","324",1,0
"48551","324",1,1
"48552","324",1,0
"48553","324",1,0
"48554","324",1,0
"48555","324",1,0
"48556","324",1,0
"48557","324",1,0
"48558","324",1,0
"48559","324",1,0
"48560","324",1,0
"48561","324",1,0
"48562","324",1,0
"48563","324",1,0
"48564","324",1,0
"48565","324",1,1
"48566","324",1,0
"48567","324",1,0
"48568","324",1,0
"48569","324",1,0
"48570","324",1,0
"48571","324",1,0
"48572","324",1,0
"48573","324",1,0
"48574","324",1,0
"48575","324",1,0
"48576","324",1,0
"48577","324",1,1
"48578","324",1,0
"48579","324",1,0
"48580","324",1,0
"48581","324",1,0
"48582","324",1,0
"48583","324",1,0
"48584","324",1,0
"48585","324",1,1
"48586","324",1,0
"48587","324",1,1
"48588","324",1,0
"48589","324",1,0
"48590","324",1,0
"48591","324",1,1
"48592","324",1,0
"48593","324",1,0
"48594","324",1,0
"48595","324",1,0
"48596","324",1,0
"48597","324",1,1
"48598","324",1,0
"48599","324",1,1
"48600","324",1,0
"48601","325",0,0
"48602","325",1,0
"48603","325",0,0
"48604","325",0,1
"48605","325",0,0
"48606","325",1,0
"48607","325",1,0
"48608","325",1,0
"48609","325",0,1
"48610","325",0,0
"48611","325",0,1
"48612","325",1,1
"48613","325",0,0
"48614","325",1,0
"48615","325",1,0
"48616","325",0,1
"48617","325",1,0
"48618","325",1,0
"48619","325",1,0
"48620","325",1,0
"48621","325",1,0
"48622","325",0,0
"48623","325",0,0
"48624","325",1,0
"48625","325",0,1
"48626","325",1,0
"48627","325",1,0
"48628","325",1,0
"48629","325",1,0
"48630","325",0,0
"48631","325",1,0
"48632","325",0,0
"48633","325",0,1
"48634","325",0,1
"48635","325",0,0
"48636","325",1,0
"48637","325",0,0
"48638","325",1,0
"48639","325",1,0
"48640","325",1,0
"48641","325",1,0
"48642","325",0,1
"48643","325",0,0
"48644","325",1,0
"48645","325",0,0
"48646","325",1,0
"48647","325",0,0
"48648","325",0,0
"48649","325",1,0
"48650","325",0,0
"48651","325",0,1
"48652","325",0,0
"48653","325",0,0
"48654","325",0,0
"48655","325",0,0
"48656","325",0,0
"48657","325",0,0
"48658","325",0,0
"48659","325",0,0
"48660","325",0,1
"48661","325",0,0
"48662","325",0,0
"48663","325",0,0
"48664","325",0,0
"48665","325",0,0
"48666","325",0,0
"48667","325",0,0
"48668","325",0,0
"48669","325",0,0
"48670","325",0,1
"48671","325",0,0
"48672","325",0,1
"48673","325",0,1
"48674","325",0,0
"48675","325",0,0
"48676","325",0,0
"48677","325",0,0
"48678","325",0,0
"48679","325",0,0
"48680","325",0,0
"48681","325",0,0
"48682","325",0,0
"48683","325",0,1
"48684","325",0,0
"48685","325",0,0
"48686","325",0,0
"48687","325",0,0
"48688","325",0,0
"48689","325",0,0
"48690","325",0,1
"48691","325",0,0
"48692","325",0,1
"48693","325",0,0
"48694","325",0,0
"48695","325",0,1
"48696","325",0,0
"48697","325",0,0
"48698","325",0,0
"48699","325",0,0
"48700","325",0,0
"48701","325",0,0
"48702","325",1,1
"48703","325",1,0
"48704","325",1,0
"48705","325",1,0
"48706","325",1,0
"48707","325",1,0
"48708","325",1,0
"48709","325",1,0
"48710","325",1,0
"48711","325",1,1
"48712","325",1,0
"48713","325",1,0
"48714","325",1,0
"48715","325",1,0
"48716","325",1,0
"48717","325",1,0
"48718","325",1,0
"48719","325",1,0
"48720","325",1,0
"48721","325",1,1
"48722","325",1,0
"48723","325",1,1
"48724","325",1,1
"48725","325",1,0
"48726","325",1,0
"48727","325",1,0
"48728","325",1,0
"48729","325",1,0
"48730","325",1,0
"48731","325",1,0
"48732","325",1,0
"48733","325",1,0
"48734","325",1,1
"48735","325",1,0
"48736","325",1,0
"48737","325",1,0
"48738","325",1,0
"48739","325",1,0
"48740","325",1,0
"48741","325",1,1
"48742","325",1,0
"48743","325",1,1
"48744","325",1,0
"48745","325",1,0
"48746","325",1,1
"48747","325",1,0
"48748","325",1,0
"48749","325",1,0
"48750","325",1,0
"48751","326",0,0
"48752","326",1,0
"48753","326",0,0
"48754","326",0,1
"48755","326",0,0
"48756","326",1,0
"48757","326",1,0
"48758","326",1,0
"48759","326",0,1
"48760","326",0,0
"48761","326",0,1
"48762","326",1,1
"48763","326",0,0
"48764","326",1,0
"48765","326",1,0
"48766","326",0,1
"48767","326",1,0
"48768","326",1,0
"48769","326",1,0
"48770","326",1,0
"48771","326",1,0
"48772","326",0,0
"48773","326",0,0
"48774","326",1,0
"48775","326",0,1
"48776","326",1,0
"48777","326",1,0
"48778","326",1,0
"48779","326",1,0
"48780","326",0,0
"48781","326",1,0
"48782","326",0,0
"48783","326",0,1
"48784","326",0,1
"48785","326",0,0
"48786","326",1,0
"48787","326",0,0
"48788","326",1,0
"48789","326",1,0
"48790","326",1,0
"48791","326",1,0
"48792","326",0,1
"48793","326",0,0
"48794","326",1,0
"48795","326",0,0
"48796","326",1,0
"48797","326",0,0
"48798","326",0,0
"48799","326",1,0
"48800","326",0,0
"48801","326",0,0
"48802","326",0,0
"48803","326",0,0
"48804","326",0,0
"48805","326",0,0
"48806","326",0,0
"48807","326",0,0
"48808","326",0,0
"48809","326",0,0
"48810","326",0,0
"48811","326",0,1
"48812","326",0,1
"48813","326",0,0
"48814","326",0,0
"48815","326",0,0
"48816","326",0,0
"48817","326",0,0
"48818","326",0,0
"48819","326",0,0
"48820","326",0,1
"48821","326",0,0
"48822","326",0,0
"48823","326",0,0
"48824","326",0,0
"48825","326",0,0
"48826","326",0,0
"48827","326",0,1
"48828","326",0,0
"48829","326",0,1
"48830","326",0,0
"48831","326",0,1
"48832","326",0,0
"48833","326",0,0
"48834","326",0,0
"48835","326",0,1
"48836","326",0,1
"48837","326",0,1
"48838","326",0,0
"48839","326",0,0
"48840","326",0,1
"48841","326",0,1
"48842","326",0,0
"48843","326",0,0
"48844","326",0,0
"48845","326",0,0
"48846","326",0,0
"48847","326",0,0
"48848","326",0,0
"48849","326",0,1
"48850","326",0,0
"48851","326",0,1
"48852","326",0,0
"48853","326",1,0
"48854","326",1,0
"48855","326",1,0
"48856","326",1,0
"48857","326",1,0
"48858","326",1,0
"48859","326",1,0
"48860","326",1,0
"48861","326",1,0
"48862","326",1,0
"48863","326",1,1
"48864","326",1,1
"48865","326",1,0
"48866","326",1,0
"48867","326",1,0
"48868","326",1,0
"48869","326",1,0
"48870","326",1,0
"48871","326",1,0
"48872","326",1,1
"48873","326",1,0
"48874","326",1,0
"48875","326",1,0
"48876","326",1,0
"48877","326",1,0
"48878","326",1,0
"48879","326",1,1
"48880","326",1,0
"48881","326",1,1
"48882","326",1,0
"48883","326",1,1
"48884","326",1,0
"48885","326",1,0
"48886","326",1,0
"48887","326",1,1
"48888","326",1,1
"48889","326",1,1
"48890","326",1,0
"48891","326",1,0
"48892","326",1,1
"48893","326",1,1
"48894","326",1,0
"48895","326",1,0
"48896","326",1,0
"48897","326",1,0
"48898","326",1,0
"48899","326",1,0
"48900","326",1,0
"48901","327",0,0
"48902","327",1,0
"48903","327",0,0
"48904","327",0,1
"48905","327",0,0
"48906","327",1,0
"48907","327",1,0
"48908","327",1,0
"48909","327",0,1
"48910","327",0,0
"48911","327",0,1
"48912","327",1,1
"48913","327",0,0
"48914","327",1,0
"48915","327",1,0
"48916","327",0,1
"48917","327",1,0
"48918","327",1,0
"48919","327",1,0
"48920","327",1,0
"48921","327",1,0
"48922","327",0,0
"48923","327",0,0
"48924","327",1,0
"48925","327",0,1
"48926","327",1,0
"48927","327",1,0
"48928","327",1,0
"48929","327",1,0
"48930","327",0,0
"48931","327",1,0
"48932","327",0,0
"48933","327",0,1
"48934","327",0,1
"48935","327",0,0
"48936","327",1,0
"48937","327",0,0
"48938","327",1,0
"48939","327",1,0
"48940","327",1,0
"48941","327",1,0
"48942","327",0,1
"48943","327",0,0
"48944","327",1,0
"48945","327",0,0
"48946","327",1,0
"48947","327",0,0
"48948","327",0,0
"48949","327",1,0
"48950","327",0,0
"48951","327",0,0
"48952","327",0,0
"48953","327",0,0
"48954","327",0,1
"48955","327",0,1
"48956","327",0,0
"48957","327",0,0
"48958","327",0,0
"48959","327",0,0
"48960","327",0,0
"48961","327",0,0
"48962","327",0,0
"48963","327",0,1
"48964","327",0,0
"48965","327",0,0
"48966","327",0,0
"48967","327",0,0
"48968","327",0,0
"48969","327",0,0
"48970","327",0,1
"48971","327",0,0
"48972","327",0,0
"48973","327",0,0
"48974","327",0,0
"48975","327",0,0
"48976","327",0,0
"48977","327",0,0
"48978","327",0,0
"48979","327",0,0
"48980","327",0,0
"48981","327",0,0
"48982","327",0,0
"48983","327",0,0
"48984","327",0,1
"48985","327",0,1
"48986","327",0,0
"48987","327",0,0
"48988","327",0,0
"48989","327",0,0
"48990","327",0,1
"48991","327",0,0
"48992","327",0,0
"48993","327",0,0
"48994","327",0,1
"48995","327",0,0
"48996","327",0,0
"48997","327",1,0
"48998","327",1,0
"48999","327",1,0
"49000","327",1,1
"49001","327",1,1
"49002","327",1,0
"49003","327",1,0
"49004","327",1,0
"49005","327",1,0
"49006","327",1,0
"49007","327",1,0
"49008","327",1,0
"49009","327",1,1
"49010","327",1,0
"49011","327",1,0
"49012","327",1,0
"49013","327",1,0
"49014","327",1,0
"49015","327",1,0
"49016","327",1,1
"49017","327",1,0
"49018","327",1,0
"49019","327",1,0
"49020","327",1,0
"49021","327",1,0
"49022","327",1,0
"49023","327",1,0
"49024","327",1,0
"49025","327",1,0
"49026","327",1,0
"49027","327",1,0
"49028","327",1,0
"49029","327",1,0
"49030","327",1,1
"49031","327",1,1
"49032","327",1,0
"49033","327",1,0
"49034","327",1,0
"49035","327",1,0
"49036","327",1,1
"49037","327",1,0
"49038","327",1,0
"49039","327",1,0
"49040","327",1,1
"49041","327",1,0
"49042","327",1,0
"49043","327",1,1
"49044","327",1,1
"49045","327",1,0
"49046","327",1,0
"49047","327",1,0
"49048","327",1,0
"49049","327",1,1
"49050","327",1,0
"49051","328",0,0
"49052","328",1,0
"49053","328",0,0
"49054","328",0,1
"49055","328",0,0
"49056","328",1,0
"49057","328",1,0
"49058","328",1,0
"49059","328",0,1
"49060","328",0,0
"49061","328",0,1
"49062","328",1,1
"49063","328",0,0
"49064","328",1,0
"49065","328",1,0
"49066","328",0,1
"49067","328",1,0
"49068","328",1,0
"49069","328",1,0
"49070","328",1,0
"49071","328",1,0
"49072","328",0,0
"49073","328",0,0
"49074","328",1,0
"49075","328",0,1
"49076","328",1,0
"49077","328",1,0
"49078","328",1,0
"49079","328",1,0
"49080","328",0,0
"49081","328",1,0
"49082","328",0,0
"49083","328",0,1
"49084","328",0,1
"49085","328",0,0
"49086","328",1,0
"49087","328",0,0
"49088","328",1,0
"49089","328",1,0
"49090","328",1,0
"49091","328",1,0
"49092","328",0,1
"49093","328",0,0
"49094","328",1,0
"49095","328",0,0
"49096","328",1,0
"49097","328",0,0
"49098","328",0,0
"49099","328",1,0
"49100","328",0,0
"49101","328",0,0
"49102","328",0,0
"49103","328",0,0
"49104","328",0,0
"49105","328",0,0
"49106","328",0,0
"49107","328",0,0
"49108","328",0,0
"49109","328",0,0
"49110","328",0,0
"49111","328",0,0
"49112","328",0,0
"49113","328",0,0
"49114","328",0,0
"49115","328",0,0
"49116","328",0,1
"49117","328",0,0
"49118","328",0,1
"49119","328",0,1
"49120","328",0,1
"49121","328",0,1
"49122","328",0,0
"49123","328",0,1
"49124","328",0,0
"49125","328",0,0
"49126","328",0,0
"49127","328",0,1
"49128","328",0,0
"49129","328",0,1
"49130","328",0,0
"49131","328",0,0
"49132","328",0,1
"49133","328",0,0
"49134","328",0,1
"49135","328",0,1
"49136","328",0,1
"49137","328",0,1
"49138","328",0,0
"49139","328",0,1
"49140","328",0,0
"49141","328",0,0
"49142","328",0,1
"49143","328",0,0
"49144","328",0,1
"49145","328",0,0
"49146","328",1,0
"49147","328",1,0
"49148","328",1,0
"49149","328",1,0
"49150","328",1,0
"49151","328",1,0
"49152","328",1,0
"49153","328",1,0
"49154","328",1,0
"49155","328",1,0
"49156","328",1,0
"49157","328",1,0
"49158","328",1,0
"49159","328",1,0
"49160","328",1,0
"49161","328",1,1
"49162","328",1,0
"49163","328",1,1
"49164","328",1,1
"49165","328",1,1
"49166","328",1,1
"49167","328",1,0
"49168","328",1,1
"49169","328",1,0
"49170","328",1,0
"49171","328",1,0
"49172","328",1,1
"49173","328",1,0
"49174","328",1,1
"49175","328",1,0
"49176","328",1,0
"49177","328",1,1
"49178","328",1,0
"49179","328",1,1
"49180","328",1,1
"49181","328",1,1
"49182","328",1,1
"49183","328",1,0
"49184","328",1,1
"49185","328",1,0
"49186","328",1,0
"49187","328",1,1
"49188","328",1,0
"49189","328",1,1
"49190","328",1,0
"49191","328",1,1
"49192","328",1,0
"49193","328",1,0
"49194","328",1,0
"49195","328",1,0
"49196","328",1,1
"49197","328",1,0
"49198","328",1,1
"49199","328",1,1
"49200","328",1,1
"49201","329",0,0
"49202","329",1,0
"49203","329",0,0
"49204","329",0,1
"49205","329",0,0
"49206","329",1,0
"49207","329",1,0
"49208","329",1,0
"49209","329",0,1
"49210","329",0,0
"49211","329",0,1
"49212","329",1,1
"49213","329",0,0
"49214","329",1,0
"49215","329",1,0
"49216","329",0,1
"49217","329",1,0
"49218","329",1,0
"49219","329",1,0
"49220","329",1,0
"49221","329",1,0
"49222","329",0,0
"49223","329",0,0
"49224","329",1,0
"49225","329",0,1
"49226","329",1,0
"49227","329",1,0
"49228","329",1,0
"49229","329",1,0
"49230","329",0,0
"49231","329",1,0
"49232","329",0,0
"49233","329",0,1
"49234","329",0,1
"49235","329",0,0
"49236","329",1,0
"49237","329",0,0
"49238","329",1,0
"49239","329",1,0
"49240","329",1,0
"49241","329",1,0
"49242","329",0,1
"49243","329",0,0
"49244","329",1,0
"49245","329",0,0
"49246","329",1,0
"49247","329",0,0
"49248","329",0,0
"49249","329",1,0
"49250","329",0,0
"49251","329",0,0
"49252","329",0,0
"49253","329",0,0
"49254","329",0,0
"49255","329",0,0
"49256","329",0,0
"49257","329",0,0
"49258","329",0,0
"49259","329",0,1
"49260","329",0,1
"49261","329",0,0
"49262","329",0,0
"49263","329",0,0
"49264","329",0,0
"49265","329",0,0
"49266","329",0,1
"49267","329",0,1
"49268","329",0,0
"49269","329",0,0
"49270","329",0,1
"49271","329",0,0
"49272","329",0,1
"49273","329",0,0
"49274","329",0,0
"49275","329",0,1
"49276","329",0,0
"49277","329",0,0
"49278","329",0,0
"49279","329",0,0
"49280","329",0,1
"49281","329",0,0
"49282","329",0,0
"49283","329",0,0
"49284","329",0,0
"49285","329",0,0
"49286","329",0,0
"49287","329",0,0
"49288","329",0,0
"49289","329",0,0
"49290","329",0,0
"49291","329",0,0
"49292","329",0,0
"49293","329",0,0
"49294","329",0,0
"49295","329",0,1
"49296","329",0,0
"49297","329",0,0
"49298","329",0,1
"49299","329",0,0
"49300","329",0,0
"49301","329",0,0
"49302","329",0,0
"49303","329",0,0
"49304","329",0,1
"49305","329",0,1
"49306","329",1,0
"49307","329",1,0
"49308","329",1,0
"49309","329",1,0
"49310","329",1,0
"49311","329",1,0
"49312","329",1,0
"49313","329",1,0
"49314","329",1,1
"49315","329",1,1
"49316","329",1,0
"49317","329",1,0
"49318","329",1,0
"49319","329",1,0
"49320","329",1,0
"49321","329",1,1
"49322","329",1,1
"49323","329",1,0
"49324","329",1,0
"49325","329",1,1
"49326","329",1,0
"49327","329",1,1
"49328","329",1,0
"49329","329",1,0
"49330","329",1,1
"49331","329",1,0
"49332","329",1,0
"49333","329",1,0
"49334","329",1,0
"49335","329",1,1
"49336","329",1,0
"49337","329",1,0
"49338","329",1,0
"49339","329",1,0
"49340","329",1,0
"49341","329",1,0
"49342","329",1,0
"49343","329",1,0
"49344","329",1,0
"49345","329",1,0
"49346","329",1,0
"49347","329",1,0
"49348","329",1,0
"49349","329",1,0
"49350","329",1,1
"49351","330",0,0
"49352","330",1,0
"49353","330",0,0
"49354","330",0,1
"49355","330",0,0
"49356","330",1,0
"49357","330",1,0
"49358","330",1,0
"49359","330",0,1
"49360","330",0,0
"49361","330",0,1
"49362","330",1,1
"49363","330",0,0
"49364","330",1,0
"49365","330",1,0
"49366","330",0,1
"49367","330",1,0
"49368","330",1,0
"49369","330",1,0
"49370","330",1,0
"49371","330",1,0
"49372","330",0,0
"49373","330",0,0
"49374","330",1,0
"49375","330",0,1
"49376","330",1,0
"49377","330",1,0
"49378","330",1,0
"49379","330",1,0
"49380","330",0,0
"49381","330",1,0
"49382","330",0,0
"49383","330",0,1
"49384","330",0,1
"49385","330",0,0
"49386","330",1,0
"49387","330",0,0
"49388","330",1,0
"49389","330",1,0
"49390","330",1,0
"49391","330",1,0
"49392","330",0,1
"49393","330",0,0
"49394","330",1,0
"49395","330",0,0
"49396","330",1,0
"49397","330",0,0
"49398","330",0,0
"49399","330",1,0
"49400","330",0,0
"49401","330",0,0
"49402","330",0,0
"49403","330",0,1
"49404","330",0,1
"49405","330",0,0
"49406","330",0,0
"49407","330",0,0
"49408","330",0,0
"49409","330",0,1
"49410","330",0,0
"49411","330",0,0
"49412","330",0,0
"49413","330",0,0
"49414","330",0,0
"49415","330",0,0
"49416","330",0,1
"49417","330",0,0
"49418","330",0,0
"49419","330",0,0
"49420","330",0,0
"49421","330",0,0
"49422","330",0,0
"49423","330",0,0
"49424","330",0,0
"49425","330",0,1
"49426","330",0,0
"49427","330",0,0
"49428","330",0,0
"49429","330",0,0
"49430","330",0,0
"49431","330",0,0
"49432","330",0,1
"49433","330",0,0
"49434","330",0,0
"49435","330",0,0
"49436","330",0,0
"49437","330",0,1
"49438","330",0,0
"49439","330",0,0
"49440","330",0,0
"49441","330",0,0
"49442","330",0,0
"49443","330",0,0
"49444","330",0,1
"49445","330",1,0
"49446","330",1,0
"49447","330",1,1
"49448","330",1,1
"49449","330",1,0
"49450","330",1,0
"49451","330",1,0
"49452","330",1,0
"49453","330",1,1
"49454","330",1,0
"49455","330",1,0
"49456","330",1,0
"49457","330",1,0
"49458","330",1,0
"49459","330",1,0
"49460","330",1,1
"49461","330",1,0
"49462","330",1,0
"49463","330",1,0
"49464","330",1,0
"49465","330",1,0
"49466","330",1,0
"49467","330",1,0
"49468","330",1,0
"49469","330",1,1
"49470","330",1,0
"49471","330",1,0
"49472","330",1,0
"49473","330",1,0
"49474","330",1,0
"49475","330",1,0
"49476","330",1,1
"49477","330",1,0
"49478","330",1,0
"49479","330",1,0
"49480","330",1,0
"49481","330",1,1
"49482","330",1,0
"49483","330",1,0
"49484","330",1,0
"49485","330",1,0
"49486","330",1,0
"49487","330",1,0
"49488","330",1,1
"49489","330",1,0
"49490","330",1,0
"49491","330",1,0
"49492","330",1,0
"49493","330",1,0
"49494","330",1,0
"49495","330",1,0
"49496","330",1,1
"49497","330",1,0
"49498","330",1,0
"49499","330",1,1
"49500","330",1,0
"49501","331",0,0
"49502","331",1,0
"49503","331",0,0
"49504","331",0,1
"49505","331",0,0
"49506","331",1,0
"49507","331",1,0
"49508","331",1,0
"49509","331",0,1
"49510","331",0,0
"49511","331",0,1
"49512","331",1,1
"49513","331",0,0
"49514","331",1,0
"49515","331",1,0
"49516","331",0,1
"49517","331",1,0
"49518","331",1,0
"49519","331",1,0
"49520","331",1,0
"49521","331",1,0
"49522","331",0,0
"49523","331",0,0
"49524","331",1,0
"49525","331",0,1
"49526","331",1,0
"49527","331",1,0
"49528","331",1,0
"49529","331",1,0
"49530","331",0,0
"49531","331",1,0
"49532","331",0,0
"49533","331",0,1
"49534","331",0,1
"49535","331",0,0
"49536","331",1,0
"49537","331",0,0
"49538","331",1,0
"49539","331",1,0
"49540","331",1,0
"49541","331",1,0
"49542","331",0,1
"49543","331",0,0
"49544","331",1,0
"49545","331",0,0
"49546","331",1,0
"49547","331",0,0
"49548","331",0,0
"49549","331",1,0
"49550","331",0,0
"49551","331",0,0
"49552","331",0,0
"49553","331",0,0
"49554","331",0,0
"49555","331",0,0
"49556","331",0,1
"49557","331",0,0
"49558","331",0,1
"49559","331",0,0
"49560","331",0,0
"49561","331",0,1
"49562","331",0,0
